STOK ID,STOK Kodu,Barkod,Ürün Adı,Kategori,Marka,Alış Fiyatı,Kar Marjı (%),Satış Fiyatı,Piyasa Fiyatı,Tedarikçi,Ofis26 Satış,HEPCAZİP Satış,Güncel Stok,Raf,Kasa,Palet
16752.0,BC-8,3270220002727,Bic Keçeli Boya Kalemi Kids 12 Renk,Keçeli Kalem,Bic,,20,,,Tanımsız,0,0,5.0,36,0,0
16760.0,FC-47,8681241164267,Adel Jumbo Keçeli Kalem 12 Renk,Keçeli Kalem,Adel,,20,,,Tanımsız,0,0,25.0,36,0,0
16761.0,FC-60,8681241092805,Adel Keçeli Kalem 12 Renk,Keçeli Kalem,Adel,,20,,,Tanımsız,0,0,22.0,36,0,0
17483.0,SCS-112,8690187378485,Scrikss Dna Jel 0.7 mm Kırmızı Tükenmez Kalem,Tükenmez Kalem,Scrikss,,20,,,Tanımsız,0,0,60.0,57,0,0
17472.0,SCS-111,8690187378461,Scrikss Dna Jel 0.7 mm Mavi Tükenmez Kalem,Tükenmez Kalem,Scrikss,,20,,,Tanımsız,0,0,16.0,57,0,0
17482.0,SCS-110,8690187378478,Scrikss Dna Jel 0.7 mm Siyah Tükenmez Kalem,Tükenmez Kalem,Scrikss,,20,,,Tanımsız,0,0,55.0,57,0,0
16741.0,SF3200-UMR,8690345313563,Umur Kantar Fişi 6x17 cm 3/N 1000'li,Kantar Fişi,Umur,,20,,,Tanımsız,0,0,46.0,B2-ZEMİN,0,0
,236060,,Keskin Pelikan Roller Kalem Pina Colada 12'li,Roller Kalem,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
17319.0,FC-23,9556089899307,Faber Castell 7089/30 Siyah Silgi 30'lu,Silgi,Faber Castell,,20,,,Tanımsız,0,0,54.0,38,0,0
,30613,4012700606143,Pelikan Silgi s+s 40l - Beyaz,Silgi,Pelikan,,20,,,Tanımsız,0,0,160.0,37,0,0
,592298,8693245592298,Noki Seperatör A-Z Plastik A4,Seperatör,Noki,,20,,,Tanımsız,0,0,,,0,0
,5263,6920583837081,Kraf Seperatör 1-20 1020,Seperatör,Kraf,,20,,,Tanımsız,0,0,,,0,0
,7228,,Cassa Seperatör Ayraç 10 Renk,Seperatör,Cassa,,20,,,Tanımsız,0,0,,,0,0
,124688,3154148950554,Maped Cetvel Seti Twist'N Flex Esnek 30 cm- Mavi,Kalemtraş,Maped,,20,,,Tanımsız,0,0,16.0,14,0,0
17311.0,PLK-3,8692404334694,Pelikan Beyaz Silgi 3'lü Blister,Silgi,Pelikan,,20,,,Tanımsız,0,0,61.0,37,0,0
,,4012700606150,Pelikan Silgi Ws-30 Beyaz Silgi,silgi,Pelikan,,20,,,Tanımsız,0,0,30.0,37,0,0
16735.0,KS3435-KRF,8680454907876,Kraf Kalemtraş Metal Üçgen 740G,Kalemtraş,Kraf,,20,,,Tanımsız,0,0,119.0,43,0,0
,4360123,,Globox Şeffaf Bant 19x25 4 Lü,Sıvı Silici,Globox,,20,,,Tanımsız,0,0,,,0,0
,11389,8699432989513,Cassa Sıvı Silici 12 ml 8885,Sıvı Silici,Cassa,,20,,,Tanımsız,0,0,,,0,0
,,4012700619631,Pelikan AL-30 Beyaz Silgi,Silgi,Pelikan,,20,,,Tanımsız,0,0,30.0,37,0,0
17316.0,SL1157-FTH,8690216360108,Fatih F30 Silgi,Silgi,Fatih,,20,,,Tanımsız,0,0,,,0,0
17324.0,FC-41,9556089009225,Faber Castell Hamur Silgi Kutulu Gri,Silgi,Faber Castell,,20,,,Tanımsız,0,0,,,0,0
17312.0,FC-1,,Faber Castell Şovalye Hb Silgi 72'li,Silgi,Faber Castell,,20,,,Tanımsız,0,0,,,0,0
,,4012700606129,Pelikan RW-40 Kırmızı Silgi,Silgi,Pelikan,,20,,,Tanımsız,0,0,80.0,37,0,0
,,8697433859002,Mikro Stick Yapıştırıcı 40 GR,Stick Yapıştırıcı,Mikro,,20,,,Tanımsız,0,0,14.0,15,0,0
16728.0,PD-10,8680965645946,Play-Doh Boya Ve Aktivite Seti 48 Parça,Kalem Seti,Play-doh,,20,,,Tanımsız,0,0,10.0,35,0,0
17321.0,FC-43,2270000032000,Adel Flamingo Silgi 24'lü,Silgi,Adel,,20,,,Tanımsız,0,0,,,0,0
17322.0,FC-51,2270000039000,Adel Avokado Silgi 32'li,Silgi,Adel,,20,,,Tanımsız,0,0,,,0,0
,17875,,Pelikan Plastik Silgi Beyaz,Silgi,Pelikan,,20,,,Tanımsız,0,0,,,0,0
17340.0,FC-13,,Faber Castell Sulu Boya 12 Renk,Sulu Boya,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16722.0,M0333,8691217033305,Mas 333 Toplu İğne 50 Gr Nikelli 28 mm,İğne,Mas,,20,,,Tanımsız,0,0,73.0,2014-11-01 00:00:00,0,0
,11840,aynı ürün yaz.,Mas 320 Toplu İğne Renkli Başlı,İğne,Mas,,20,,,Tanımsız,0,0,133.0,2014-11-01 00:00:00,0,0
16724.0,MAS-41,8691217033800,Mas 338 Toplu İğne 500 Gr Nikelli 28 mm,İğne,Mas,,20,,,Tanımsız,0,0,2.0,2014-11-01 00:00:00,0,0
16723.0,M0330,8691217033008,Mas 330 Toplu İğne 20 Gr Nikelli 28 mm,İğne,Mas,,20,,,Tanımsız,0,0,73.0,2014-11-01 00:00:00,0,0
,169139,8680454914447,KRAF ISTAMPA METAL NO:3 142x98 437G,Istampa,Kraf,,20,,,Tanımsız,0,0,2.0,7,0,0
16702.0,MAS-H3,8691217692007,Mas Hesap Makinesi Masa Üstü Düzeltmeli 6920,Hesap Makinesi,Mas,,20,,,Tanımsız,0,0,16.0,,0,0
17341.0,FC-46,,Adel Sulu Boya 12 Renk 24mm,Sulu Boya,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16703.0,MAS-H,8691217690607,Mas Hesap Makinesi Ofis Tipi Orta 6906,Hesap Makinesi,Mas,,20,,,Tanımsız,0,0,14.0,,0,0
16704.0,MAS-H1,,Mas Hesap Makinesi Ofis Tipi Küçük 6908,Hesap Makinesi,Mas,,20,,,Tanımsız,0,0,2.0,,0,0
,,,Mas 2060 2'li Stick ve Sıvı Yapıştırıcı,Stick Yapıştırıcı,Mas,,20,,,Tanımsız,0,0,36.0,2015-11-01 00:00:00,0,0
16706.0,CASIO-AX-12B,4971850032151,CASİO AX-12B MASA TİPİ 12 HANE HESAP MAKİNESİ,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,22.0,29,0,0
,183682,4549526607219,Casio Hesap Makinası Bilimsel FX-82MS,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,20.0,,0,0
16708.0,HM3379-CSO,4549526600494,Casio Hesap Makinası Masa Tipi DJ120D Plus 12 Hane,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,6.0,,0,0
,943,4971850032229,Casio Hesap Makinesi Masa Tipi MX-120B 12 Hane,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,12.0,,0,0
,105626,4971850091554,CASİO HESAP MAKİNESİ MASAÜSTÜ MH-14 14 HANE,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,10.0,,0,0
16711.0,CASIO-MX-12B,4971850032199,Casio Hesap Makinesi Masa Üstü 12 Hane MX-12B,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,8.0,,0,0
,897,4971850093107,Casio Hesap Makinası Masa Tipi AX-120ST 12 Hane,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,4.0,,0,0
16713.0,HM3377-CSO,4971850093114,Casio Hesap Makinası Masa Tipi Dx-120ST 12 Hane,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,4.0,,0,0
16714.0,HM3381-CSO,4971850089162,Casio Hesap Makinası Masa Tipi MH-12 12 Hane,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,2.0,,0,0
,94574,4549526701399,Casio Hesap Makinesi DM-1400F 14 Hane,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,2.0,,0,0
,94576,4549526701368,CASİO HESAP MAKİNESİ MASAÜSTÜ DF-120FM 12 HANE,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,7.0,,0,0
,139929,4971850032274,CASİO HESAP MAKİNESİ MASAÜSTÜ GX-12B 12 HANE,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,2.0,,0,0
16718.0,HM3378-CSO,4971850032168,Casio Hesap Makinası Masa Tipi AX-120B 12 Hane,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,6.0,,0,0
,,4012700619648,Pelikan AL-20 Beyaz Silgi,Silgi,Pelikan,,20,,,Tanımsız,0,0,20.0,37,0,0
16719.0,HM3382-CSO,4971850032267,Casio Hesap Makinası Masa Tipi DX-120B 12 Hane,Hesap Makinesi,Casio,,20,,,Tanımsız,0,0,8.0,,0,0
16701.0,M0315,8691217031509,Mas 315 Renkli Harita Çivisi Silindirik,Harita Çivisi,Mas,,20,,,Tanımsız,0,0,38.0,14,0,0
,107494,4004764926145,Edding Grafik Kalemi E-1200 Metalik Altın,Grafik Kalemi,Edding,,20,,,Tanımsız,0,0,15.0,48,0,0
,107495,4004764926169,Edding Grafik Kalemi E-1200 Metalik Gümüş,Grafik Kalemi,Edding,,20,,,Tanımsız,0,0,23.0,48,0,0
17508.0,SCS-287,,Scrikss F-108 Tükenmez Kalem,Tükenmez Kalem,Scrikss,,20,,,Tanımsız,0,0,,,0,0
17484.0,SCS-115,8690187378768,Scrikss NP-68 İğne Uç 0.5 mm Kırmızı Tükenmez Kalem,Tükenmez Kalem,Scrikss,,20,,,Tanımsız,0,0,36.0,58,0,0
,58157,,Kraf Sunum Dosyası Kırmızı 100'lü,Sunum Dosyası,Kraf,,20,,,Tanımsız,0,0,,,0,0
17473.0,SCS-114,8690187378775,Scrikss NP-68 İğne Uç 0.5 mm Mavi Tükenmez Kalem,Tükenmez Kalem,Scrikss,,20,,,Tanımsız,0,0,139.0,58,0,0
17474.0,SCS-113,8690187378782,Scrikss NP-68 İğne Uç 0.5 mm Siyah Tükenmez Kalem,Tükenmez Kalem,Scrikss,,20,,,Tanımsız,0,0,119.0,58,0,0
17458.0,SCS-105,8690187388170,Scrikss PI8 Roller Kalem 0.7 mm Mavi,Tükenmez Kalem,Scrikss,,20,,,Tanımsız,0,0,119.0,53,0,0
17513.0,SCS-102,8690187367052,Scrikss Speed Gel Tükenmez Kalem Kırmzı 0.7 mm,Tükenmez Kalem,Scrikss,,20,,,Tanımsız,0,0,4.0,58,0,0
17485.0,SCS-100,8690187366994,Scrikss Speed Gel Tükenmez Kalem Siyah 0.7 mm,Tükenmez Kalem,Scrikss,,20,,,Tanımsız,0,0,42.0,58,0,0
16687.0,SCH-P,4004675015099,Schneider Fosforlu Kalem Pembe 150,Fosforlu Kalem,Schneider,,20,,,Tanımsız,0,0,61.0,45,0,0
16689.0,SCH-T,4004675015068,Schneider Fosforlu Kalem Turuncu 150,Fosforlu Kalem,Schneider,,20,,,Tanımsız,0,0,193.0,45,0,0
16690.0,SCH-Y,4004675015044,Schneider Fosforlu Kalem Yeşil 150,Fosforlu Kalem,Schneider,,20,,,Tanımsız,0,0,24.0,45,0,0
17348.0,SF3117-UMR,8690345700189,Umur SÜreklİ Form 11x24cm 1/n 60gr 5.5 2000 Lİ,Sürekli Form,Umur,,20,,,Tanımsız,0,0,,,0,0
,30661,4012700303073,Pelikan Pelifix Stick 20 GR,Stick Yapıştırıcı,Pelikan,,20,,,Tanımsız,0,0,40.0,23,0,0
,30660,4012700303066,Pelikan Pelifix Stick 10 GR,Stick Yapıştırıcı,Pelikan,,20,,,Tanımsız,0,0,60.0,23,0,0
,13375,40127118,Pelikan Stick Yapıştırıcı 40 GR,Stick Yapıştırıcı,Pelikan,,20,,,Tanımsız,0,0,24.0,23,0,0
,29827,4012700701244,Pelikan Sulu Boya 12 Renk Küçük,Sulu Boya,Pelikan,,20,,,Tanımsız,0,0,20.0,33,0,0
,30244,4012700247070,Pelikan Sulu Boya P-12 12 Renk,Sulu Boya,Pelikan,,20,,,Tanımsız,0,0,,,0,0
,,4012700721259,Pelikan Sulu Boya 12 Renk Büyük,Sulu Boya,Pelikan,,20,,,Tanımsız,0,0,5.0,33,0,0
,17925,4012700250896,Pelikan Peligom Yapıştırıcı 20 Gr,Yapıştırıcılar,Pelikan,,20,,,Tanımsız,0,0,131.0,15-16,0,0
,,8681241086859,Adel 12 Li Sulu Boya,Sulu Boya,Adel,,20,,,Tanımsız,0,0,5.0,33,0,0
,,8690826125401,Faber Castel 12 li Sulu Boya,Sulu Boya,Faber Castell,,20,,,Tanımsız,0,0,5.0,33,0,0
,,8693245999745,Noki Sunum Dosyası Cepli 60 Yaprak - Siyah,Sunum Dosyası,Noki,,20,,,Tanımsız,0,0,,,0,0
,,8693245999769,Noki Sunum Dosyası Cepli 60 Yaprak - Kırmızı,Sunum Dosyası,Noki,,20,,,Tanımsız,0,0,,,0,0
16676.0,Mas-fs,8691217640213,Mas Fosforlu Kalem Nontoxic Sarı,Fosforlu Kalem,Mas,,20,,,Tanımsız,0,0,45.0,46,0,0
16677.0,Mas-f-4,8691217640251,Mas Fosforlu Kalem Nontoxic Turuncu,Fosforlu Kalem,Mas,,20,,,Tanımsız,0,0,52.0,46,0,0
16675.0,Mas-f-2,8691217640046,Mas Fosforlu Kalem Nontoxic Pembe,Fosforlu Kalem,Mas,,20,,,Tanımsız,0,0,36.0,46,0,0
16674.0,Mas-f-3,8691217640039,Mas Fosforlu Kalem Nontoxic Mavi,Fosforlu Kalem,Mas,,20,,,Tanımsız,0,0,16.0,46,0,0
16678.0,Mas-f-6,8691217640220,Mas Fosforlu Kalem Nontoxic Yeşil,Fosforlu Kalem,Mas,,20,,,Tanımsız,0,0,14.0,46,0,0
16673.0,Mas-f5,8691217640206,Mas Fosforlu Kalem 5'li Set,Fosforlu Kalem,Mas,,20,,,Tanımsız,0,0,2.0,46,0,0
16670.0,FK3234-KRF,6970933300840,Kraf Fosforlu Kalem 330 Pembe,Fosforlu Kalem,Kraf,,20,,,Tanımsız,0,0,154.0,45,0,0
16672.0,FK3237-KRF,6970933300857,Kraf Fosforlu Kalem 330 Yeşil,Fosforlu Kalem,Kraf,,20,,,Tanımsız,0,0,91.0,45,0,0
16671.0,FK3236-KRF,6970933300833,Kraf Fosforlu Kalem 330 Turuncu,Fosforlu Kalem,Kraf,,20,,,Tanımsız,0,0,7.0,45,0,0
16669.0,FK3233-KRF,6970933300864,Kraf Fosforlu Kalem 330 Mavi,Fosforlu Kalem,Kraf,,20,,,Tanımsız,0,0,6.0,45,0,0
,,6970933300802,Kraf Fosforlu Kalem 330 Sarı,Fosforlu Kalem,Kraf,,20,,,Tanımsız,0,0,40.0,45,0,0
16661.0,FK3231-FAB,4005401548157,Faber Fosforlu Kalem 1548 Turuncu,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,45.0,46,0,0
16655.0,FBC581120,9555684673916,Faber Castell Fosforlu Kalem Pastel Somon,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,97.0,44,0,0
16656.0,FBC1150,9555684674036,Faber Castell Fosforlu Kalem Pastel Yeşil,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,97.0,44,0,0
16652.0,FBC1130,9555684673978,Faber Castell Fosforlu Kalem Pastel Mor,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,96.0,44,0,0
16653.0,FBC1120,9555684673947,Faber Castell Fosforlu Kalem Pastel Pembe,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,96.0,44,0,0
16654.0,FBC581110,9555684673701,Faber Castell Fosforlu Kalem Pastel Sarı,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,78.0,44,0,0
,8290352,3086126631967,Bic Tipp-Ex Şerit Düzeltici 12 m,Şerit Silici,Bic,,20,,,Tanımsız,0,0,,,0,0
,308302,8692404902725,Pensan Beyaz Tahta Kalemi 4'lü Set 4800-1,Tahta Kalemi,Pensan,,20,,,Tanımsız,0,0,,,0,0
,161147,8692404900677,Pensan Beyaz Tahta Kalemi Doldurulabilir Kırmızı,Tahta Kalemi,Pensan,,20,,,Tanımsız,0,0,,,0,0
16657.0,FBR-FSF-KRMZ,4005401548218,Faber Fosforlu Kalem 1548 Kırmızı,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,75.0,46,0,0
,161148,8692404900660,Pensan Beyaz Tahta Kalemi Doldurulabilir Mavi,Tahta Kalemi,Pensan,,20,,,Tanımsız,0,0,,,0,0
,161146,8692404900653,Pensan Beyaz Tahta Kalemi Doldurulabilir Siyah,Tahta Kalemi,Pensan,,20,,,Tanımsız,0,0,,,0,0
17383.0,YT3278-KRF,8680454912757,Kraf Beyaz Tahta Kalemi Doldurulabilir 770 Mavi,Tahta Kalemi,Kraf,,20,,,Tanımsız,0,0,,,0,0
17385.0,TK1137-CAS,,Cassa Tahta Kalemi Mavi 9900,Tahta Kalemi,Cassa,,20,,,Tanımsız,0,0,,,0,0
17386.0,TK1138-CAS,,Cassa Tahta Kalemi Siyah 9900,Tahta Kalemi,Cassa,,20,,,Tanımsız,0,0,,,0,0
,183774,8680454917097,Kraf Tahta Silgisi Keçe 575G,Tahta Silgisi,Kraf,,20,,,Tanımsız,0,0,0.0,10,0,0
16660.0,FK3228-FAB,4005401548072,Faber Fosforlu Kalem 1548 Sarı,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,31.0,46,0,0
16659.0,FK3230-FAB,4005401548287,Faber Fosforlu Kalem 1548 Pembe,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,35.0,46,0,0
16662.0,FK3232-FAB,4005401548638,Faber Fosforlu Kalem 1548 Yeşil,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,23.0,46,0,0
16643.0,FBC5466,4005401546610,Faber Castel Fosforlu Kalem Metalik Gümüş,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,20.0,46,0,0
16646.0,FBC6340,4005401546344,Faber Castell Fosforlu Kalem Metalik İpek Gri,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,20.0,44,0,0
16642.0,FBC5465,4005401546504,Faber Castel Fosforlu Kalem Metalik Altın,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,15.0,46,0,0
16650.0,FBC5469,4005401546917,Faber Castell Fosforlu Kalem Metalik Yakut,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,15.0,46,0,0
16649.0,FBC5462,4005401546269,Faber Castell Fosforlu Kalem Metalik Rose,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,14.0,46,0,0
16648.0,FBC546780,4005401546788,Faber Castell Fosforlu Kalem Metalik Mor,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,10.0,46,0,0
16651.0,FBC6390,4005401546399,Faber Castell Fosforlu Kalem Metalik Yeşil,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,5.0,46,0,0
16658.0,FK3229-FAB,4005401548515,Faber Fosforlu Kalem 1548 Mavi,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,5.0,46,0,0
16632.0,FK-EDDNG-KRMZ,4004764921720,Edding 344 Kırmızı / Nar Çiçeği Fosforlu Kalem,Fosforlu Kalem,Edding,,20,,,Tanımsız,0,0,114.0,46,0,0
16633.0,FK-EDDNG-MV,4004764921812,Edding 344 Mavi Fosforlu Kalem,Fosforlu Kalem,Edding,,20,,,Tanımsız,0,0,114.0,46,0,0
16634.0,FK-EDDNG-PMB,4004764921782,Edding 344 Pembe Fosforlu Kalem,Fosforlu Kalem,Edding,,20,,,Tanımsız,0,0,99.0,46,0,0
16635.0,FK-EDDNG-SR,4004764921751,Edding 344 Sarı Fosforlu Kalem,Fosforlu Kalem,Edding,,20,,,Tanımsız,0,0,168.0,46,0,0
16636.0,FK-EDDNG-TRNC,4004764921928,Edding 344 Turuncu Fosforlu Kalem,Fosforlu Kalem,Edding,,20,,,Tanımsız,0,0,86.0,46,0,0
16637.0,FK-EDDNG-YSL,4004764921843,Edding 344 Yeşil Fosforlu Kalem,Fosforlu Kalem,Edding,,20,,,Tanımsız,0,0,99.0,46,0,0
,,8693245999738,Noki Sunum Dosyası Cepli 60 Yaprak - Mavi,Sunum Dosyası,Noki,,20,,,Tanımsız,0,0,,,0,0
,39606,8699058807086,Edding Fosforlu Kalem 5'li,Fosforlu Kalem,Edding,,20,,,Tanımsız,0,0,4.0,45,0,0
16640.0,ED7P499,8681026075009,Edding Mini Fosforlu Kalem 4 Renk,Fosforlu Kalem,Edding,,20,,,Tanımsız,0,0,15.0,45,0,0
16641.0,ED7P4999,8681221568481,Edding Mini Fosforlu Kalem 4 Renk Pastel,Fosforlu Kalem,Edding,,20,,,Tanımsız,0,0,12.0,45,0,0
,8720,8699432972010,Cassa Fluo Liner Fosforlu Kalem Sarı 8720,Fosforlu Kalem,Cassa,,20,,,Tanımsız,0,0,75.0,45,0,0
16628.0,8720-MV,8699432972416,Cassa Fluo Liner Fosforlu Kalem Mavi 8720,Fosforlu Kalem,Cassa,,20,,,Tanımsız,0,0,72.0,45,0,0
16631.0,8720-TRNC,8699432972317,Cassa Fluo Liner Fosforlu Kalem Turuncu 8720,Fosforlu Kalem,Cassa,,20,,,Tanımsız,0,0,59.0,45,0,0
16629.0,8720-PMB,8699432972218,Cassa Fluo Liner Fosforlu Kalem Pembe 8720,Fosforlu Kalem,Cassa,,20,,,Tanımsız,0,0,9.0,45,0,0
16627.0,BC-10,3086123504127,Bic Fosforlu Kalem Neon Renkler 4'lü,Fosforlu Kalem,Bic,,20,,,Tanımsız,0,0,5.0,49,0,0
16626.0,BC-01,3086123593725,Bic Fosforlu Kalem 6'lı,Fosforlu Kalem,Bic,,20,,,Tanımsız,0,0,12.0,65,0,0
,1846,8697405221882,Brons Tahta Silgisi,Tahta Silgisi,Brons,,20,,,Tanımsız,0,0,0.0,10,0,0
,72711,8693245019412,Noki Telli Dosya Yeşil 50'li,Telli Dosya,Noki,,20,,,Tanımsız,0,0,,,0,0
17443.0,KDT-NK-TLL-BYZ01,8693245019429,Noki Telli Dosya Beyaz Adet,Telli Dosya,Noki,,20,,,Tanımsız,0,0,,,0,0
17447.0,LTZ-TD-M,8691474831546,Leitz Mavi Telli Dosya 50 Adet,Telli Dosya,Leitz,,20,,,Tanımsız,0,0,,,0,0
17445.0,TD3157-KRF,8680454907951,Kraf Telli Dosya - Kırmızı,Telli Dosya,Kraf,,20,,,Tanımsız,0,0,,,0,0
,,8681861008491,Brons Beyaz Tahta Kalemi Doldurulabilir Siyah,Tahta Kalemi,Brons,,20,,,Tanımsız,0,0,60.0,47,0,0
16625.0,ADL530,8681241165363,Adel Prime Fosforlu Kalem Turuncu,Fosforlu Kalem,Adel,,20,,,Tanımsız,0,0,9.0,45,0,0
16604.0,KSK-55,,Keskin Color Fon Kartonu 49x69 Açık Mavi,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16605.0,KSK-146,,Keskin Color Fon Kartonu 50x70 Lacivert,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16606.0,KSK-48,,Keskin Color Fon Kartonu 50x70 Kırmızı,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16607.0,KSK-49,,Keskin Color Fon Kartonu 50x70 Koyu Yeşil,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16608.0,KSK-50,,Keskin Color Fon Kartonu 49x69 Turuncu,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16609.0,KSK-52,,Keskin Color Fon Kartonu 49x69 Sarı,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16610.0,KSK-57,,Keskin Color Fon Kartonu 49x69 Fıstık Yeşil,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16611.0,KSK-60,,Keskin Color Fon Kartonu 50x70 Beyaz,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16612.0,KSK-144,,Keskin Color Fon Kartonu 25x35 110 Gr 10 'lu Karışık Poşet,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16613.0,KSK-147,,Keskin Color Fon Kartonu 49x69 Açık Yeşil,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16614.0,KSK-51,,Keskin Color Fon Kartonu 50x70 Açık Pembe,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16615.0,KSK-53,,Keskin Color Fon Kartonu 50x70 Kahve,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16616.0,KSK-56,,Keskin Color Fon Kartonu 50x70 Açık Sarı,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16617.0,KSK-58,,Keskin Color Fon Kartonu 50x70 Lila,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16618.0,KSK-59,,Keskin Color Fon Kartonu 49x69 Gri,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16619.0,KSK-145,,Keskin Color Fon Kartonu 35x50 110 Gr 10 'lu Karışık Poşet,Fon Kartonu,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,278112504,8691217369107,Mas Flipchart Kağıdı Askılı 64x90 Düz 25 YP 80 GR 3691,Flip Chart Kağıdı,Mas,,20,,,Tanımsız,0,0,,,0,0
16601.0,M0523,8691217052399,Mas 523 Perfore 3'Lü Evrak Rafı Seti - Siyah,Evrak Rafı,Mas,,20,,,Tanımsız,0,0,16.0,B5,0,0
17446.0,TD3153-KRF,8680454908019,Kraf Telli Dosya - Siyah,Telli Dosya,Kraf,,20,,,Tanımsız,0,0,,,0,0
,11837,8691217050517,Mas 523 Perfore 3'Lü Evrak Rafı Seti - Gold,Evrak Rafı,Mas,,20,,,Tanımsız,0,0,5.0,B5,0,0
16602.0,Mas-68,8691217085595,Mas 855 Perfore Küp Blok Siyah,Evrak Rafı,Mas,,20,,,Tanımsız,0,0,3.0,26,0,0
,11838,aynı ürün . .,Mas 523 Perfore 3'Lü Evrak Rafı Seti - Rose Gold,Evrak Rafı,Mas,,20,,,Tanımsız,0,0,2.0,B5,0,0
17548.0,SCS-126,8690187356186,Scrikss Simo Versatil Kalem 0.7 mm Siyah,Versatil Kalem,Scrikss,,20,,,Tanımsız,0,0,1.0,42,0,0
16596.0,ER3313-KRF,8680454919442,Kraf Perfore Evrak Rafı Metal 3 Katlı 460g Siyah,Evrak Rafı,Kraf,,20,,,Tanımsız,0,0,10.0,B5,0,0
17542.0,SCS-125,8690187354069,Scrikss Simo Versatil Kalem Siyah 0.5 mm,Versatil Kalem,Scrikss,,20,,,Tanımsız,0,0,,,0,0
,144363,3026981144363,Rotring Jel Kalem Siyah 0.7 mm,Tükenmez Kalem,Rotring,,20,,,Tanımsız,0,0,0.0,53,0,0
16593.0,CASSA-8933,8699432993312,Cassa Perfore Evrak Rafı Metal 3 Katlı Siyah 8933,Evrak Rafı,Cassa,,20,,,Tanımsız,0,0,4.0,B5,0,0
,8934,8699432993428,Cassa File Evrak Rafı Seti Dörtlü Gümüş 8934,Evrak Rafı,Cassa,,20,,,Tanımsız,0,0,1.0,B5,0,0
,930468,8691217930468,Bion Perfore 3'Lü Evrak Rafı Seti-Siyah,Evrak Rafı,Bion,,20,,,Tanımsız,0,0,5.0,B5,0,0
,9304688,8691217930444,Bion Perfore 3'Lü Evrak Rafı Seti-Gri,Evrak Rafı,Bion,,20,,,Tanımsız,0,0,5.0,B5,0,0
